Timestamp,Campaign ID,Customer ID,Observation,Diagnosis & Reasoning,Decision,Reasoning Behind Action,Action Taken,Outcome
2026-09-02 23:32:30,camp_ord_1046,cust_46,Triggered recovery step for Attempt #3.,Customer has not paid. Failure reason is classified as card_declined. | reasoning: Retained original classification diagnosis.,Send Hinglish nudge attempt #3.,"Sent nudge attempt #3 to recover cart. Hinglish language is utilized to build customer trust and clear confusion, tailored to the card_declined error.","Sent message: 'Hi Rohan Das 46, card details incorrect hone ya bank restrictions ki wajah se payment decline ho gaya tha. Aap UPI ya doosre card se payment retry kar sakte hain yahan se: https://rzp.io/i/mock_ord_1046_1788357750_1788343350'","Campaign updated: outbound_count=3, status='active'."
2026-09-02 23:32:30,camp_ord_1047,cust_47,Triggered recovery step for Attempt #3.,Customer has not paid. Failure reason is classified as bank_technical_error. | reasoning: Retained original classification diagnosis.,Send Hinglish nudge attempt #3.,"Sent nudge attempt #3 to recover cart. Hinglish language is utilized to build customer trust and clear confusion, tailored to the bank_technical_error error.","Sent message: 'Hi Rohan Das 47, bank servers down hone ki wajah se aapka ₹1135.33 ka payment complete nahi ho paya. Servers ab back online hain. Aap yahan click karke easily order complete kar sakte hain: https://rzp.io/i/mock_ord_1047_1788357750_1788343350'","Campaign updated: outbound_count=3, status='active'."
2026-09-02 23:32:30,camp_ord_1048,cust_48,Triggered recovery step for Attempt #3.,Customer has not paid. Failure reason is classified as payment_cancelled. | reasoning: Retained original classification diagnosis.,Send Hinglish nudge attempt #3.,"Sent nudge attempt #3 to recover cart. Hinglish language is utilized to build customer trust and clear confusion, tailored to the payment_cancelled error.",Sent message: 'Hey Amit Sharma 48! Lagta hai aapka 'Order #ord_1048' (₹4045.34) ka checkout process beech me cancel ho gaya tha. Order complete karne ke liye direct link yahan hai: https://rzp.io/i/mock_ord_1048_1788357750_1788343350',"Campaign updated: outbound_count=3, status='active'."
2026-09-02 23:32:30,camp_ord_1049,cust_49,Triggered recovery step for Attempt #3.,Customer has not paid. Failure reason is classified as insufficient_funds. | reasoning: Retained original classification diagnosis.,Send Hinglish nudge attempt #3.,"Sent nudge attempt #3 to recover cart. Hinglish language is utilized to build customer trust and clear confusion, tailored to the insufficient_funds error.","Sent message: 'Hey Ananya Iyer 49! Aapke order 'Order #ord_1049' (₹3966.78) ka payment low balance ki wajah se fail ho gaya. Don't worry, aap instant retry karne ke liye doosra card ya UPI use kar sakte hain yahan se: https://rzp.io/i/mock_ord_1049_1788357750_1788343350'","Campaign updated: outbound_count=3, status='active'."
2026-09-03 03:32:30,camp_ord_1028,cust_28,Observed customer reply: 'Stop sending me spam messages. Mujhe nahi chahiye.'.,Customer expressed explicit negative intent / unsubscribe request.,Terminate recovery flow.,User requested opt-out. Continuing would violate anti-spam compliance guidelines.,"Halted campaign, flipped status to 'stopped_opt_out'.",Campaign status updated to stopped_opt_out. Outbound messaging halted.
2026-09-03 03:32:30,camp_ord_1029,cust_29,Observed customer reply: 'Stop sending me spam messages. Mujhe nahi chahiye.'.,Customer expressed explicit negative intent / unsubscribe request.,Terminate recovery flow.,User requested opt-out. Continuing would violate anti-spam compliance guidelines.,"Halted campaign, flipped status to 'stopped_opt_out'.",Campaign status updated to stopped_opt_out. Outbound messaging halted.
2026-09-03 03:32:30,camp_ord_1030,cust_30,Observed customer reply: 'Stop sending me spam messages. Mujhe nahi chahiye.'.,Customer expressed explicit negative intent / unsubscribe request.,Terminate recovery flow.,User requested opt-out. Continuing would violate anti-spam compliance guidelines.,"Halted campaign, flipped status to 'stopped_opt_out'.",Campaign status updated to stopped_opt_out. Outbound messaging halted.
2026-09-03 03:32:30,camp_ord_1031,cust_31,Observed customer reply: 'Stop sending me spam messages. Mujhe nahi chahiye.'.,Customer expressed explicit negative intent / unsubscribe request.,Terminate recovery flow.,User requested opt-out. Continuing would violate anti-spam compliance guidelines.,"Halted campaign, flipped status to 'stopped_opt_out'.",Campaign status updated to stopped_opt_out. Outbound messaging halted.
2026-09-03 03:32:30,camp_ord_1032,cust_32,Observed customer reply: 'Stop sending me spam messages. Mujhe nahi chahiye.'.,Customer expressed explicit negative intent / unsubscribe request.,Terminate recovery flow.,User requested opt-out. Continuing would violate anti-spam compliance guidelines.,"Halted campaign, flipped status to 'stopped_opt_out'.",Campaign status updated to stopped_opt_out. Outbound messaging halted.
2026-09-03 03:32:30,camp_ord_1033,cust_33,Observed customer reply: 'Stop sending me spam messages. Mujhe nahi chahiye.'.,Customer expressed explicit negative intent / unsubscribe request.,Terminate recovery flow.,User requested opt-out. Continuing would violate anti-spam compliance guidelines.,"Halted campaign, flipped status to 'stopped_opt_out'.",Campaign status updated to stopped_opt_out. Outbound messaging halted.
2026-09-03 03:32:30,camp_ord_1034,cust_34,Observed customer reply: 'Stop sending me spam messages. Mujhe nahi chahiye.'.,Customer expressed explicit negative intent / unsubscribe request.,Terminate recovery flow.,User requested opt-out. Continuing would violate anti-spam compliance guidelines.,"Halted campaign, flipped status to 'stopped_opt_out'.",Campaign status updated to stopped_opt_out. Outbound messaging halted.
2026-09-03 03:32:30,camp_ord_1035,cust_35,Observed customer reply: 'Stop sending me spam messages. Mujhe nahi chahiye.'.,Customer expressed explicit negative intent / unsubscribe request.,Terminate recovery flow.,User requested opt-out. Continuing would violate anti-spam compliance guidelines.,"Halted campaign, flipped status to 'stopped_opt_out'.",Campaign status updated to stopped_opt_out. Outbound messaging halted.
2026-09-03 03:32:30,camp_ord_1036,cust_36,Observed customer reply: 'Stop sending me spam messages. Mujhe nahi chahiye.'.,Customer expressed explicit negative intent / unsubscribe request.,Terminate recovery flow.,User requested opt-out. Continuing would violate anti-spam compliance guidelines.,"Halted campaign, flipped status to 'stopped_opt_out'.",Campaign status updated to stopped_opt_out. Outbound messaging halted.
2026-09-03 03:32:30,camp_ord_1037,cust_37,Observed customer reply: 'Stop sending me spam messages. Mujhe nahi chahiye.'.,Customer expressed explicit negative intent / unsubscribe request.,Terminate recovery flow.,User requested opt-out. Continuing would violate anti-spam compliance guidelines.,"Halted campaign, flipped status to 'stopped_opt_out'.",Campaign status updated to stopped_opt_out. Outbound messaging halted.
2026-09-03 03:32:30,camp_ord_1038,cust_38,Observed outbound_count = 3.,Maximum message nudges reached.,Halt campaign.,"Campaign reached the strict limit of 3 outbound messages, protecting customer from spam.",Flipped status to 'stopped_max_attempts'.,Campaign status updated to stopped_max_attempts. Outbound messaging halted.
2026-09-03 03:32:30,camp_ord_1039,cust_39,Observed outbound_count = 3.,Maximum message nudges reached.,Halt campaign.,"Campaign reached the strict limit of 3 outbound messages, protecting customer from spam.",Flipped status to 'stopped_max_attempts'.,Campaign status updated to stopped_max_attempts. Outbound messaging halted.
2026-09-03 03:32:30,camp_ord_1040,cust_40,Observed outbound_count = 3.,Maximum message nudges reached.,Halt campaign.,"Campaign reached the strict limit of 3 outbound messages, protecting customer from spam.",Flipped status to 'stopped_max_attempts'.,Campaign status updated to stopped_max_attempts. Outbound messaging halted.
2026-09-03 03:32:30,camp_ord_1041,cust_41,Observed outbound_count = 3.,Maximum message nudges reached.,Halt campaign.,"Campaign reached the strict limit of 3 outbound messages, protecting customer from spam.",Flipped status to 'stopped_max_attempts'.,Campaign status updated to stopped_max_attempts. Outbound messaging halted.
2026-09-03 03:32:30,camp_ord_1042,cust_42,Observed outbound_count = 3.,Maximum message nudges reached.,Halt campaign.,"Campaign reached the strict limit of 3 outbound messages, protecting customer from spam.",Flipped status to 'stopped_max_attempts'.,Campaign status updated to stopped_max_attempts. Outbound messaging halted.
2026-09-03 03:32:30,camp_ord_1043,cust_43,Observed outbound_count = 3.,Maximum message nudges reached.,Halt campaign.,"Campaign reached the strict limit of 3 outbound messages, protecting customer from spam.",Flipped status to 'stopped_max_attempts'.,Campaign status updated to stopped_max_attempts. Outbound messaging halted.
2026-09-03 03:32:30,camp_ord_1044,cust_44,Observed outbound_count = 3.,Maximum message nudges reached.,Halt campaign.,"Campaign reached the strict limit of 3 outbound messages, protecting customer from spam.",Flipped status to 'stopped_max_attempts'.,Campaign status updated to stopped_max_attempts. Outbound messaging halted.
2026-09-03 03:32:30,camp_ord_1045,cust_45,Observed outbound_count = 3.,Maximum message nudges reached.,Halt campaign.,"Campaign reached the strict limit of 3 outbound messages, protecting customer from spam.",Flipped status to 'stopped_max_attempts'.,Campaign status updated to stopped_max_attempts. Outbound messaging halted.
2026-09-03 03:32:30,camp_ord_1046,cust_46,Observed outbound_count = 3.,Maximum message nudges reached.,Halt campaign.,"Campaign reached the strict limit of 3 outbound messages, protecting customer from spam.",Flipped status to 'stopped_max_attempts'.,Campaign status updated to stopped_max_attempts. Outbound messaging halted.
2026-09-03 03:32:30,camp_ord_1047,cust_47,Observed outbound_count = 3.,Maximum message nudges reached.,Halt campaign.,"Campaign reached the strict limit of 3 outbound messages, protecting customer from spam.",Flipped status to 'stopped_max_attempts'.,Campaign status updated to stopped_max_attempts. Outbound messaging halted.
2026-09-03 03:32:30,camp_ord_1048,cust_48,Observed outbound_count = 3.,Maximum message nudges reached.,Halt campaign.,"Campaign reached the strict limit of 3 outbound messages, protecting customer from spam.",Flipped status to 'stopped_max_attempts'.,Campaign status updated to stopped_max_attempts. Outbound messaging halted.
2026-09-03 03:32:30,camp_ord_1049,cust_49,Observed outbound_count = 3.,Maximum message nudges reached.,Halt campaign.,"Campaign reached the strict limit of 3 outbound messages, protecting customer from spam.",Flipped status to 'stopped_max_attempts'.,Campaign status updated to stopped_max_attempts. Outbound messaging halted.
2026-09-03 15:32:30,camp_ord_1028,cust_28,Observed customer reply: 'Stop sending me spam messages. Mujhe nahi chahiye.'.,Customer expressed explicit negative intent / unsubscribe request.,Terminate recovery flow.,User requested opt-out. Continuing would violate anti-spam compliance guidelines.,"Halted campaign, flipped status to 'stopped_opt_out'.",Campaign status updated to stopped_opt_out. Outbound messaging halted.
2026-09-03 15:32:30,camp_ord_1029,cust_29,Observed customer reply: 'Stop sending me spam messages. Mujhe nahi chahiye.'.,Customer expressed explicit negative intent / unsubscribe request.,Terminate recovery flow.,User requested opt-out. Continuing would violate anti-spam compliance guidelines.,"Halted campaign, flipped status to 'stopped_opt_out'.",Campaign status updated to stopped_opt_out. Outbound messaging halted.
2026-09-03 15:32:30,camp_ord_1030,cust_30,Observed customer reply: 'Stop sending me spam messages. Mujhe nahi chahiye.'.,Customer expressed explicit negative intent / unsubscribe request.,Terminate recovery flow.,User requested opt-out. Continuing would violate anti-spam compliance guidelines.,"Halted campaign, flipped status to 'stopped_opt_out'.",Campaign status updated to stopped_opt_out. Outbound messaging halted.
2026-09-03 15:32:30,camp_ord_1031,cust_31,Observed customer reply: 'Stop sending me spam messages. Mujhe nahi chahiye.'.,Customer expressed explicit negative intent / unsubscribe request.,Terminate recovery flow.,User requested opt-out. Continuing would violate anti-spam compliance guidelines.,"Halted campaign, flipped status to 'stopped_opt_out'.",Campaign status updated to stopped_opt_out. Outbound messaging halted.
2026-09-03 15:32:30,camp_ord_1032,cust_32,Observed customer reply: 'Stop sending me spam messages. Mujhe nahi chahiye.'.,Customer expressed explicit negative intent / unsubscribe request.,Terminate recovery flow.,User requested opt-out. Continuing would violate anti-spam compliance guidelines.,"Halted campaign, flipped status to 'stopped_opt_out'.",Campaign status updated to stopped_opt_out. Outbound messaging halted.
2026-09-03 15:32:30,camp_ord_1033,cust_33,Observed customer reply: 'Stop sending me spam messages. Mujhe nahi chahiye.'.,Customer expressed explicit negative intent / unsubscribe request.,Terminate recovery flow.,User requested opt-out. Continuing would violate anti-spam compliance guidelines.,"Halted campaign, flipped status to 'stopped_opt_out'.",Campaign status updated to stopped_opt_out. Outbound messaging halted.
2026-09-03 15:32:30,camp_ord_1034,cust_34,Observed customer reply: 'Stop sending me spam messages. Mujhe nahi chahiye.'.,Customer expressed explicit negative intent / unsubscribe request.,Terminate recovery flow.,User requested opt-out. Continuing would violate anti-spam compliance guidelines.,"Halted campaign, flipped status to 'stopped_opt_out'.",Campaign status updated to stopped_opt_out. Outbound messaging halted.
2026-09-03 15:32:30,camp_ord_1035,cust_35,Observed customer reply: 'Stop sending me spam messages. Mujhe nahi chahiye.'.,Customer expressed explicit negative intent / unsubscribe request.,Terminate recovery flow.,User requested opt-out. Continuing would violate anti-spam compliance guidelines.,"Halted campaign, flipped status to 'stopped_opt_out'.",Campaign status updated to stopped_opt_out. Outbound messaging halted.
2026-09-03 15:32:30,camp_ord_1036,cust_36,Observed customer reply: 'Stop sending me spam messages. Mujhe nahi chahiye.'.,Customer expressed explicit negative intent / unsubscribe request.,Terminate recovery flow.,User requested opt-out. Continuing would violate anti-spam compliance guidelines.,"Halted campaign, flipped status to 'stopped_opt_out'.",Campaign status updated to stopped_opt_out. Outbound messaging halted.
2026-09-03 15:32:30,camp_ord_1037,cust_37,Observed customer reply: 'Stop sending me spam messages. Mujhe nahi chahiye.'.,Customer expressed explicit negative intent / unsubscribe request.,Terminate recovery flow.,User requested opt-out. Continuing would violate anti-spam compliance guidelines.,"Halted campaign, flipped status to 'stopped_opt_out'.",Campaign status updated to stopped_opt_out. Outbound messaging halted.
